"총조사인구 총괄(시군구/성/5세연령별)"

"C행정구역별","행정구역별","C연령별","연령별","시점","인구 (명)","남자 (명)","여자 (명)","성비(명) (%)"
'31260," 양주시",'05,"0 - 4세",2010,11180,5716,5464,104.60
'31260," 양주시",'10,"5 - 9세",2010,11817,6110,5707,107.10
'31260," 양주시",'15,"10 - 14세",2010,12970,6666,6304,105.70
'31260," 양주시",'20,"15 - 19세",2010,11389,5812,5577,104.20
'31260," 양주시",'25,"20 - 24세",2010,8981,5023,3958,126.90
'31260," 양주시",'30,"25 - 29세",2010,11383,5967,5416,110.20
'31260," 양주시",'35,"30 - 34세",2010,14443,7060,7383,95.60
'31260," 양주시",'40,"35 - 39세",2010,18258,9265,8993,103.00
'31260," 양주시",'45,"40 - 44세",2010,16829,8754,8075,108.40
'31260," 양주시",'50,"45 - 49세",2010,15312,8113,7199,112.70
'31260," 양주시",'55,"50 - 54세",2010,13693,7073,6620,106.80
'31260," 양주시",'60,"55 - 59세",2010,9474,4685,4789,97.80
'31260," 양주시",'65,"60 - 64세",2010,7981,3845,4136,93.00
'31260," 양주시",'70,"65 - 69세",2010,6919,3192,3727,85.60
'31260," 양주시",'75,"70 - 74세",2010,5788,2576,3212,80.20
'31260," 양주시",'80,"75 - 79세",2010,3873,1583,2290,69.10
'31260," 양주시",'85,"80 - 84세",2010,2005,682,1323,51.50
'31260," 양주시",'90,"85세이상",2010,1378,367,1011,36.30
'31260," 양주시",'96,"15세미만",2010,35967,18492,17475,105.80
'31260," 양주시",'97,"15 - 64세",2010,127743,65597,62146,105.60
'31260," 양주시",'98,"65세이상",2010,19963,8400,11563,72.60
'31260," 양주시",'99,"평균연령",2010,37.1,36.2,38.1,
'31260," 양주시",'9A,"연령중위수",2010,37.7,37.2,38.2,
'31270," 포천시",'00,"계",2010,136580,69508,67072,103.60
'31270," 포천시",'05,"0 - 4세",2010,6111,3155,2956,106.70
'31270," 포천시",'10,"5 - 9세",2010,7050,3615,3435,105.20
'31270," 포천시",'15,"10 - 14세",2010,9640,5029,4611,109.10
'31270," 포천시",'20,"15 - 19세",2010,9647,5193,4454,116.60
'31270," 포천시",'25,"20 - 24세",2010,8061,4702,3359,140.00
'31270," 포천시",'30,"25 - 29세",2010,7979,4226,3753,112.60
'31270," 포천시",'35,"30 - 34세",2010,8371,4265,4106,103.90
'31270," 포천시",'40,"35 - 39세",2010,10889,5595,5294,105.70
'31270," 포천시",'45,"40 - 44세",2010,11670,6056,5614,107.90
'31270," 포천시",'50,"45 - 49세",2010,12430,6671,5759,115.80
'31270," 포천시",'55,"50 - 54세",2010,11721,6176,5545,111.40
'31270," 포천시",'60,"55 - 59세",2010,7626,3992,3634,109.90
'31270," 포천시",'65,"60 - 64세",2010,6199,3004,3195,94.00
'31270," 포천시",'70,"65 - 69세",2010,5830,2594,3236,80.20
'31270," 포천시",'75,"70 - 74세",2010,5711,2432,3279,74.20
'31270," 포천시",'80,"75 - 79세",2010,4028,1641,2387,68.70
'31270," 포천시",'85,"80 - 84세",2010,2161,753,1408,53.50
'31270," 포천시",'90,"85세이상",2010,1456,409,1047,39.10
'31270," 포천시",'96,"15세미만",2010,22801,11799,11002,107.20
'31270," 포천시",'97,"15 - 64세",2010,94593,49880,44713,111.60
'31270," 포천시",'98,"65세이상",2010,19186,7829,11357,68.90
'31270," 포천시",'99,"평균연령",2010,39.5,38.1,40.8,
'31270," 포천시",'9A,"연령중위수",2010,40.2,39.2,41.3,
'31320," 여주군",'00,"계",2010,100052,49362,50690,97.40
'31320," 여주군",'05,"0 - 4세",2010,4612,2358,2254,104.60
'31320," 여주군",'10,"5 - 9세",2010,5118,2602,2516,103.40
'31320," 여주군",'15,"10 - 14세",2010,6479,3263,3216,101.50
'31320," 여주군",'20,"15 - 19세",2010,6753,3571,3182,112.20
'31320," 여주군",'25,"20 - 24세",2010,4894,2586,2308,112.00
'31320," 여주군",'30,"25 - 29세",2010,5609,2784,2825,98.50
'31320," 여주군",'35,"30 - 34세",2010,6703,3300,3403,97.00
'31320," 여주군",'40,"35 - 39세",2010,7645,3911,3734,104.70
'31320," 여주군",'45,"40 - 44세",2010,7945,4132,3813,108.40
'31320," 여주군",'50,"45 - 49세",2010,8290,4361,3929,111.00
'31320," 여주군",'55,"50 - 54세",2010,8148,4231,3917,108.00
'31320," 여주군",'60,"55 - 59세",2010,6496,3190,3306,96.50
'31320," 여주군",'65,"60 - 64세",2010,4850,2395,2455,97.60
'31320," 여주군",'70,"65 - 69세",2010,4897,2256,2641,85.40
'31320," 여주군",'75,"70 - 74세",2010,4717,2043,2674,76.40
'31320," 여주군",'80,"75 - 79세",2010,3613,1416,2197,64.50
'31320," 여주군",'85,"80 - 84세",2010,2004,606,1398,43.30
'31320," 여주군",'90,"85세이상",2010,1279,357,922,38.70
'31320," 여주군",'96,"15세미만",2010,16209,8223,7986,103.00
'31320," 여주군",'97,"15 - 64세",2010,67333,34461,32872,104.80
'31320," 여주군",'98,"65세이상",2010,16510,6678,9832,67.90
'31320," 여주군",'99,"평균연령",2010,40.8,39.4,42.2,
'31320," 여주군",'9A,"연령중위수",2010,41.3,40.4,42.4,
'31360," 연천군",'00,"계",2010,41295,21096,20199,104.40
'31360," 연천군",'05,"0 - 4세",2010,1599,846,753,112.40
'31360," 연천군",'10,"5 - 9세",2010,1803,957,846,113.10
'31360," 연천군",'15,"10 - 14세",2010,2315,1186,1129,105.00
'31360," 연천군",'20,"15 - 19세",2010,2321,1261,1060,119.00
'31360," 연천군",'25,"20 - 24세",2010,2023,1302,721,180.60
'31360," 연천군",'30,"25 - 29세",2010,2436,1461,975,149.80
'31360," 연천군",'35,"30 - 34세",2010,2273,1275,998,127.80
'31360," 연천군",'40,"35 - 39세",2010,2614,1409,1205,116.90
'31360," 연천군",'45,"40 - 44세",2010,2817,1500,1317,113.90
'31360," 연천군",'50,"45 - 49세",2010,3335,1747,1588,110.00
'31360," 연천군",'55,"50 - 54세",2010,3679,1892,1787,105.90
'31360," 연천군",'60,"55 - 59세",2010,2773,1381,1392,99.20
'31360," 연천군",'65,"60 - 64세",2010,2551,1231,1320,93.30
'31360," 연천군",'70,"65 - 69세",2010,2622,1176,1446,81.30
'31360," 연천군",'75,"70 - 74세",2010,2660,1126,1534,73.40
'31360," 연천군",'80,"75 - 79세",2010,1868,812,1056,76.90
'31360," 연천군",'85,"80 - 84세",2010,977,338,639,52.90
'31360," 연천군",'90,"85세이상",2010,629,196,433,45.30
'31360," 연천군",'96,"15세미만",2010,5717,2989,2728,109.60
'31360," 연천군",'97,"15 - 64세",2010,26822,14459,12363,117.00
'31360," 연천군",'98,"65세이상",2010,8756,3648,5108,71.40
'31360," 연천군",'99,"평균연령",2010,43.9,41.8,46.1,
'31360," 연천군",'9A,"연령중위수",2010,45.7,42.8,48.6,
'31380," 가평군",'00,"계",2010,50272,25381,24891,102.00
'31380," 가평군",'05,"0 - 4세",2010,1885,977,908,107.60
'31380," 가평군",'10,"5 - 9세",2010,2203,1172,1031,113.70
'31380," 가평군",'15,"10 - 14세",2010,3043,1535,1508,101.80
'31380," 가평군",'20,"15 - 19세",2010,3228,1816,1412,128.60
'31380," 가평군",'25,"20 - 24세",2010,2111,1259,852,147.80
'31380," 가평군",'30,"25 - 29세",2010,2449,1263,1186,106.50
'31380," 가평군",'35,"30 - 34세",2010,2669,1357,1312,103.40
'31380," 가평군",'40,"35 - 39세",2010,3291,1788,1503,119.00
'31380," 가평군",'45,"40 - 44세",2010,3641,1939,1702,113.90
'31380," 가평군",'50,"45 - 49세",2010,4114,2193,1921,114.20
'31380," 가평군",'55,"50 - 54세",2010,4533,2342,2191,106.90
'31380," 가평군",'60,"55 - 59세",2010,3709,1897,1812,104.70
'31380," 가평군",'65,"60 - 64세",2010,2828,1394,1434,97.20
'31380," 가평군",'70,"65 - 69세",2010,3230,1499,1731,86.60
'31380," 가평군",'75,"70 - 74세",2010,3133,1413,1720,82.20
'31380," 가평군",'80,"75 - 79세",2010,2212,904,1308,69.10
'31380," 가평군",'85,"80 - 84세",2010,1219,411,808,50.90
'31380," 가평군",'90,"85세이상",2010,774,222,552,40.20
'31380," 가평군",'96,"15세미만",2010,7131,3684,3447,106.90
'31380," 가평군",'97,"15 - 64세",2010,32573,17248,15325,112.50
'31380," 가평군",'98,"65세이상",2010,10568,4449,6119,72.70
'31380," 가평군",'99,"평균연령",2010,43.9,42.1,45.6,
'31380," 가평군",'9A,"연령중위수",2010,45.8,43.9,47.9,
'31390," 양평군",'00,"계",2010,82131,40733,41398,98.40
'31390," 양평군",'05,"0 - 4세",2010,3006,1504,1502,100.10
'31390," 양평군",'10,"5 - 9세",2010,3587,1890,1697,111.40
'31390," 양평군",'15,"10 - 14세",2010,4660,2450,2210,110.90
'31390," 양평군",'20,"15 - 19세",2010,5456,3011,2445,123.10
'31390," 양평군",'25,"20 - 24세",2010,3412,2094,1318,158.90
'31390," 양평군",'30,"25 - 29세",2010,3771,2060,1711,120.40
'31390," 양평군",'35,"30 - 34세",2010,4151,2081,2070,100.50
'31390," 양평군",'40,"35 - 39세",2010,5214,2669,2545,104.90
'31390," 양평군",'45,"40 - 44세",2010,5801,2960,2841,104.20
'31390," 양평군",'50,"45 - 49세",2010,6862,3470,3392,102.30
'31390," 양평군",'55,"50 - 54세",2010,7343,3683,3660,100.60
'31390," 양평군",'60,"55 - 59세",2010,6416,3155,3261,96.70
'31390," 양평군",'65,"60 - 64세",2010,5010,2435,2575,94.60
'31390," 양평군",'70,"65 - 69세",2010,5239,2432,2807,86.60
'31390," 양평군",'75,"70 - 74세",2010,4956,2238,2718,82.30
'31390," 양평군",'80,"75 - 79세",2010,3671,1464,2207,66.30
'31390," 양평군",'85,"80 - 84세",2010,2071,685,1386,49.40
'31390," 양평군",'90,"85세이상",2010,1505,452,1053,42.90
'31390," 양평군",'96,"15세미만",2010,11253,5844,5409,108.00
'31390," 양평군",'97,"15 - 64세",2010,53436,27618,25818,107.00
'31390," 양평군",'98,"65세이상",2010,17442,7271,10171,71.50
'31390," 양평군",'99,"평균연령",2010,44.3,42.4,46.2,
'31390," 양평군",'9A,"연령중위수",2010,46.6,44.4,48.7,
'32,"강원도",'00,"계",2010,1463650,735075,728575,100.90
'32,"강원도",'05,"0 - 4세",2010,61847,31913,29934,106.60
'32,"강원도",'10,"5 - 9세",2010,71908,37512,34396,109.10
'32,"강원도",'15,"10 - 14세",2010,95714,49675,46039,107.90
'32,"강원도",'20,"15 - 19세",2010,102384,55000,47384,116.10
'32,"강원도",'25,"20 - 24세",2010,92984,54670,38314,142.70
'32,"강원도",'30,"25 - 29세",2010,85501,47241,38260,123.50
'32,"강원도",'35,"30 - 34세",2010,91411,46584,44827,103.90
'32,"강원도",'40,"35 - 39세",2010,110150,56133,54017,103.90
'32,"강원도",'45,"40 - 44세",2010,117177,60341,56836,106.20
'32,"강원도",'50,"45 - 49세",2010,121477,61751,59726,103.40
'32,"강원도",'55,"50 - 54세",2010,124021,62321,61700,101.00
'32,"강원도",'60,"55 - 59세",2010,93016,46372,46644,99.40
'32,"강원도",'65,"60 - 64세",2010,69649,33319,36330,91.70
'32,"강원도",'70,"65 - 69세",2010,72062,32575,39487,82.50
'32,"강원도",'75,"70 - 74세",2010,68047,29868,38179,78.20
'32,"강원도",'80,"75 - 79세",2010,44810,17227,27583,62.50
'32,"강원도",'85,"80 - 84세",2010,25239,7894,17345,45.50
'32,"강원도",'90,"85세이상",2010,16253,4679,11574,40.40
'32,"강원도",'96,"15세미만",2010,229469,119100,110369,107.90
'32,"강원도",'97,"15 - 64세",2010,1007770,523732,484038,108.20
'32,"강원도",'98,"65세이상",2010,226411,92243,134168,68.80
'32,"강원도",'99,"평균연령",2010,40.3,38.6,42.0,
'32,"강원도",'9A,"연령중위수",2010,40.8,39.1,42.6,
'3200C," 읍부",'00,"계",2010,246736,125694,121042,103.80
'3200C," 읍부",'05,"0 - 4세",2010,11220,5783,5437,106.40
'3200C," 읍부",'10,"5 - 9세",2010,12681,6555,6126,107.00
'3200C," 읍부",'15,"10 - 14세",2010,15779,8215,7564,108.60
'3200C," 읍부",'20,"15 - 19세",2010,14804,8150,6654,122.50
'3200C," 읍부",'25,"20 - 24세",2010,11111,7409,3702,200.10
'3200C," 읍부",'30,"25 - 29세",2010,13549,7704,5845,131.80
'3200C," 읍부",'35,"30 - 34세",2010,16086,8524,7562,112.70
'3200C," 읍부",'40,"35 - 39세",2010,18395,9690,8705,111.30
'3200C," 읍부",'45,"40 - 44세",2010,18847,10150,8697,116.70
'3200C," 읍부",'50,"45 - 49세",2010,20351,10717,9634,111.20
'3200C," 읍부",'55,"50 - 54세",2010,21163,10948,10215,107.20
'3200C," 읍부",'60,"55 - 59세",2010,16376,8172,8204,99.60
'3200C," 읍부",'65,"60 - 64세",2010,12969,6074,6895,88.10
'3200C," 읍부",'70,"65 - 69세",2010,14017,6244,7773,80.30
'3200C," 읍부",'75,"70 - 74세",2010,13153,5721,7432,77.00
'3200C," 읍부",'80,"75 - 79세",2010,8470,3224,5246,61.50
'3200C," 읍부",'85,"80 - 84세",2010,4801,1535,3266,47.00
'3200C," 읍부",'90,"85세이상",2010,2964,879,2085,42.20
'3200C," 읍부",'96,"15세미만",2010,39680,20553,19127,107.50
'3200C," 읍부",'97,"15 - 64세",2010,163651,87538,76113,115.00
'3200C," 읍부",'98,"65세이상",2010,43405,17603,25802,68.20
'3200C," 읍부",'99,"평균연령",2010,41.6,39.6,43.6,
'3200C," 읍부",'9A,"연령중위수",2010,42.5,40.4,45.1,
'3200D," 면부",'00,"계",2010,301425,153010,148415,103.10
'3200D," 면부",'05,"0 - 4세",2010,9994,5151,4843,106.40
'3200D," 면부",'10,"5 - 9세",2010,10903,5736,5167,111.00
'3200D," 면부",'15,"10 - 14세",2010,14194,7408,6786,109.20
'3200D," 면부",'20,"15 - 19세",2010,15999,8681,7318,118.60
'3200D," 면부",'25,"20 - 24세",2010,17670,11471,6199,185.00
'3200D," 면부",'30,"25 - 29세",2010,15511,9570,5941,161.10
'3200D," 면부",'35,"30 - 34세",2010,14578,8064,6514,123.80
'3200D," 면부",'40,"35 - 39세",2010,16368,9170,7198,127.40
'3200D," 면부",'45,"40 - 44세",2010,18357,9960,8397,118.60
'3200D," 면부",'50,"45 - 49세",2010,22903,11947,10956,109.00
'3200D," 면부",'55,"50 - 54세",2010,27873,14138,13735,102.90
'3200D," 면부",'60,"55 - 59세",2010,23897,12140,11757,103.30
'3200D," 면부",'65,"60 - 64세",2010,18701,9070,9631,94.20
'3200D," 면부",'70,"65 - 69세",2010,21773,9826,11947,82.20
'3200D," 면부",'75,"70 - 74세",2010,22697,10169,12528,81.20
'3200D," 면부",'80,"75 - 79세",2010,15640,6060,9580,63.30
'3200D," 면부",'85,"80 - 84세",2010,8512,2717,5795,46.90
'3200D," 면부",'90,"85세이상",2010,5855,1732,4123,42.00
'3200D," 면부",'96,"15세미만",2010,35091,18295,16796,108.90
'3200D," 면부",'97,"15 - 64세",2010,191857,104211,87646,118.90
'3200D," 면부",'98,"65세이상",2010,74477,30504,43973,69.40
'3200D," 면부",'99,"평균연령",2010,46.1,43.6,48.7,
'3200D," 면부",'9A,"연령중위수",2010,48.9,45.6,51.8,
'3200E," 동부",'00,"계",2010,915489,456371,459118,99.40
'3200E," 동부",'05,"0 - 4세",2010,40633,20979,19654,106.70
'3200E," 동부",'10,"5 - 9세",2010,48324,25221,23103,109.20
'3200E," 동부",'15,"10 - 14세",2010,65741,34052,31689,107.50
'3200E," 동부",'20,"15 - 19세",2010,71581,38169,33412,114.20
'3200E," 동부",'25,"20 - 24세",2010,64203,35790,28413,126.00
'3200E," 동부",'30,"25 - 29세",2010,56441,29967,26474,113.20
'3200E," 동부",'35,"30 - 34세",2010,60747,29996,30751,97.50
'3200E," 동부",'40,"35 - 39세",2010,75387,37273,38114,97.80
'3200E," 동부",'45,"40 - 44세",2010,79973,40231,39742,101.20
'3200E," 동부",'50,"45 - 49세",2010,78223,39087,39136,99.90
'3200E," 동부",'55,"50 - 54세",2010,74985,37235,37750,98.60
'3200E," 동부",'60,"55 - 59세",2010,52743,26060,26683,97.70
'3200E," 동부",'65,"60 - 64세",2010,37979,18175,19804,91.80
'3200E," 동부",'70,"65 - 69세",2010,36272,16505,19767,83.50
'3200E," 동부",'75,"70 - 74세",2010,32197,13978,18219,76.70
'3200E," 동부",'80,"75 - 79세",2010,20700,7943,12757,62.30
'3200E," 동부",'85,"80 - 84세",2010,11926,3642,8284,44.00
'3200E," 동부",'90,"85세이상",2010,7434,2068,5366,38.50
'3200E," 동부",'96,"15세미만",2010,154698,80252,74446,107.80
'3200E," 동부",'97,"15 - 64세",2010,652262,331983,320279,103.70
'3200E," 동부",'98,"65세이상",2010,108529,44136,64393,68.50
'3200E," 동부",'99,"평균연령",2010,38.0,36.6,39.4,
'3200E," 동부",'9A,"연령중위수",2010,38.4,37.1,39.7,
'32010," 춘천시",'00,"계",2010,274220,135482,138738,97.70
'32010," 춘천시",'05,"0 - 4세",2010,11422,5898,5524,106.80
'32010," 춘천시",'10,"5 - 9세",2010,13393,6993,6400,109.30
'32010," 춘천시",'15,"10 - 14세",2010,18511,9518,8993,105.80
'32010," 춘천시",'20,"15 - 19세",2010,22447,11689,10758,108.70
'32010," 춘천시",'25,"20 - 24세",2010,23782,12344,11438,107.90
'32010," 춘천시",'30,"25 - 29세",2010,18525,10004,8521,117.40
'32010," 춘천시",'35,"30 - 34세",2010,17414,8615,8799,97.90
'32010," 춘천시",'40,"35 - 39세",2010,20892,10273,10619,96.70
'32010," 춘천시",'45,"40 - 44세",2010,22430,11269,11161,101.00
'32010," 춘천시",'50,"45 - 49세",2010,22463,11271,11192,100.70
'32010," 춘천시",'55,"50 - 54세",2010,21542,10542,11000,95.80
'32010," 춘천시",'60,"55 - 59세",2010,15218,7569,7649,99.00
'32010," 춘천시",'65,"60 - 64세",2010,10814,5044,5770,87.40
'32010," 춘천시",'70,"65 - 69세",2010,11247,5073,6174,82.20
'32010," 춘천시",'75,"70 - 74세",2010,10479,4508,5971,75.50
'32010," 춘천시",'80,"75 - 79세",2010,6916,2705,4211,64.20
'32010," 춘천시",'85,"80 - 84세",2010,4028,1310,2718,48.20
'32010," 춘천시",'90,"85세이상",2010,2697,857,1840,46.60
'32010," 춘천시",'96,"15세미만",2010,43326,22409,20917,107.10
'32010," 춘천시",'97,"15 - 64세",2010,195527,98620,96907,101.80
'32010," 춘천시",'98,"65세이상",2010,35367,14453,20914,69.10
'32010," 춘천시",'99,"평균연령",2010,38.2,36.8,39.5,
'32010," 춘천시",'9A,"연령중위수",2010,37.9,36.5,39.3,
'32020," 원주시",'00,"계",2010,309803,154928,154875,100.00
'32020," 원주시",'05,"0 - 4세",2010,14828,7629,7199,106.00
'32020," 원주시",'10,"5 - 9세",2010,16971,8979,7992,112.30
'32020," 원주시",'15,"10 - 14세",2010,22638,11778,10860,108.50
'32020," 원주시",'20,"15 - 19세",2010,23825,12704,11121,114.20
'32020," 원주시",'25,"20 - 24세",2010,21282,11884,9398,126.50
'32020," 원주시",'30,"25 - 29세",2010,20002,10450,9552,109.40
'32020," 원주시",'35,"30 - 34세",2010,21910,10841,11069,97.90
'32020," 원주시",'40,"35 - 39세",2010,26251,12860,13391,96.00
'32020," 원주시",'45,"40 - 44세",2010,27830,13931,13899,100.20
'32020," 원주시",'50,"45 - 49세",2010,27194,13731,13463,102.00
'32020," 원주시",'55,"50 - 54세",2010,24772,12567,12205,103.00
'32020," 원주시",'60,"55 - 59세",2010,16462,8286,8176,101.30
'32020," 원주시",'65,"60 - 64세",2010,10745,5189,5556,93.40
'32020," 원주시",'70,"65 - 69세",2010,10996,4898,6098,80.30
'32020," 원주시",'75,"70 - 74세",2010,10475,4500,5975,75.30
'32020," 원주시",'80,"75 - 79세",2010,7239,2740,4499,60.90
'32020," 원주시",'85,"80 - 84세",2010,3986,1280,2706,47.30
'32020," 원주시",'90,"85세이상",2010,2397,681,1716,39.70
'32020," 원주시",'96,"15세미만",2010,54437,28386,26051,109.00
'32020," 원주시",'97,"15 - 64세",2010,220273,112443,107830,104.30
'32020," 원주시",'98,"65세이상",2010,35093,14099,20994,67.20
'32020," 원주시",'99,"평균연령",2010,37.4,36.0,38.7,
'32020," 원주시",'9A,"연령중위수",2010,37.7,36.4,38.9,
'32030," 강릉시",'00,"계",2010,217481,108390,109091,99.40
'32030," 강릉시",'05,"0 - 4세",2010,8435,4412,4023,109.70
'32030," 강릉시",'10,"5 - 9세",2010,10243,5293,4950,106.90
'32030," 강릉시",'15,"10 - 14세",2010,13980,7199,6781,106.20
'32030," 강릉시",'20,"15 - 19세",2010,17923,9768,8155,119.80
'32030," 강릉시",'25,"20 - 24세",2010,15996,9454,6542,144.50
'32030," 강릉시",'30,"25 - 29세",2010,12355,6754,5601,120.60
'32030," 강릉시",'35,"30 - 34세",2010,13107,6545,6562,99.70
'32030," 강릉시",'40,"35 - 39세",2010,16433,8302,8131,102.10
'32030," 강릉시",'45,"40 - 44세",2010,16983,8599,8384,102.60
'32030," 강릉시",'50,"45 - 49세",2010,17536,8596,8940,96.20
'32030," 강릉시",'55,"50 - 54세",2010,18215,8880,9335,95.10
'32030," 강릉시",'60,"55 - 59세",2010,13870,6617,7253,91.20
'32030," 강릉시",'65,"60 - 64세",2010,10786,5196,5590,93.00
'32030," 강릉시",'70,"65 - 69세",2010,10251,4710,5541,85.00
'32030," 강릉시",'75,"70 - 74세",2010,9242,4077,5165,78.90
'32030," 강릉시",'80,"75 - 79세",2010,6014,2297,3717,61.80
'32030," 강릉시",'85,"80 - 84세",2010,3622,1082,2540,42.60
'32030," 강릉시",'90,"85세이상",2010,2490,609,1881,32.40
'32030," 강릉시",'96,"15세미만",2010,32658,16904,15754,107.30
'32030," 강릉시",'97,"15 - 64세",2010,153204,78711,74493,105.70
'32030," 강릉시",'98,"65세이상",2010,31619,12775,18844,67.80
